idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	
757355.0	54.621676161489034	128.0	128.0	340205.6579589844	1.1147859E7	55.299258863837586	766750.0	
757580.0	54.63790352796359	128.0	128.0	340206.6345214844	1.1147891E7	55.30538920228353	766835.0	
757575.0	54.63754291981971	128.0	128.0	340207.6110839844	1.1147923E7	55.30863467557844	766880.0	
757135.0	54.60580940315836	128.0	128.0	340208.5876464844	1.1147955E7	55.32666508277239	767130.0	
758335.0	54.69235535768931	128.0	128.0	340209.5642089844	1.1147987E7	55.327025690916265	767135.0	
757840.0	54.65665515144529	128.0	128.0	340210.5407714844	1.1148019E7	55.330992380498934	767190.0	
756845.0	54.58489413081338	128.0	128.0	340211.5173339844	1.1148051E7	55.337122718944876	767275.0	
758040.0	54.67107947720045	128.0	128.0	340212.4938964844	1.1148083E7	55.32558325834075	767115.0	
757080.0	54.60184271357569	128.0	128.0	340213.4704589844	1.1148115E7	55.31260136516111	766935.0	
757720.0	54.6480005559922	128.0	128.0	340214.4470214844	1.1148147E7	55.29853764754983	766740.0	
757450.0	54.628527716222735	128.0	128.0	340215.4235839844	1.1148179E7	55.28735879508958	766585.0	
757040.0	54.59895784842466	128.0	128.0	340216.4001464844	1.1148211E7	55.27437690190994	766405.0	
757765.0	54.65124602928711	128.0	128.0	340217.3767089844	1.1148243E7	55.2750981181977	766415.0	
757485.0	54.63105197322989	128.0	128.0	340218.3532714844	1.1148275E7	55.296373998686555	766710.0	
756160.0	54.535490815101966	128.0	128.0	340219.3298339844	1.1148307E7	55.312961973304986	766940.0	
755430.0	54.48284202609564	128.0	128.0	340220.3063964844	1.1148339E7	55.32666508277239	767130.0	
755735.0	54.504839122872255	128.0	128.0	340221.2829589844	1.1148371E7	55.32522265019687	767110.0	
756235.0	54.54089993726015	128.0	128.0	340222.2595214844	1.1148403E7	55.337843935232634	767285.0	
757305.0	54.618070080050245	128.0	128.0	340223.2360839844	1.1148435E7	55.32558325834075	767115.0	
757420.0	54.62636406735946	128.0	128.0	340224.2126464844	1.1148467E7	55.34830157140512	767430.0	
756465.0	54.55748791187858	128.0	128.0	340225.1892089844	1.1148499E7	55.35298947727555	767495.0	
757205.0	54.610857917172666	128.0	128.0	340226.1657714844	1.1148531E7	55.35371069356331	767505.0	
757185.0	54.60941548459715	128.0	128.0	340227.1423339844	1.1148563E7	55.354431909851066	767515.0	
757215.0	54.611579133460424	128.0	128.0	340228.1188964844	1.1148595E7	55.35335008541943	767500.0	
757930.0	54.663146098035114	128.0	128.0	340229.0954589844	1.1148627E7	55.37426535776441	767790.0	
756950.0	54.59246690183484	128.0	128.0	340230.0720214844	1.1148659E7	55.38688664280017	767965.0	
756305.0	54.545948451274455	128.0	128.0	340231.0485839844	1.1148691E7	55.38436238579302	767930.0	
757975.0	54.666391571330024	128.0	128.0	340232.0251464844	1.1148723E7	55.364528937879676	767655.0	
757925.0	54.662785489891235	128.0	128.0	340233.0017089844	1.1148755E7	55.35407130170719	767510.0	
757950.0	54.66458853061063	128.0	128.0	340233.9782714844	1.1148787E7	55.34830157140512	767430.0	
757450.0	54.628527716222735	128.0	128.0	340234.9548339844	1.1148819E7	55.33964697595203	767310.0	
757160.0	54.607612443877755	128.0	128.0	340235.9313964844	1.1148851E7	55.32918933977954	767165.0	
757900.0	54.66098244917184	128.0	128.0	340236.9079589844	1.1148883E7	55.3281075153479	767150.0	
757330.0	54.61987312076964	128.0	128.0	340237.8845214844	1.1148915E7	55.32161656875808	767060.0	
756415.0	54.55388183043979	128.0	128.0	340238.8610839844	1.1148947E7	55.34325305739082	767360.0	
758120.0	54.676849207502514	128.0	128.0	340239.8376464844	1.1148979E7	55.34685913882961	767410.0	
757640.0	54.642230825690135	128.0	128.0	340240.8142089844	1.1149011E7	55.35695616685822	767550.0	
757165.0	54.607973052021634	128.0	128.0	340241.7907714844	1.1149043E7	55.3641683297358	767650.0	
757590.0	54.638624744251345	128.0	128.0	340242.7673339844	1.1149075E7	55.3710198844695	767745.0	
757480.0	54.63069136508601	128.0	128.0	340243.7438964844	1.1149107E7	55.378953263634834	767855.0	
757620.0	54.64078839311462	128.0	128.0	340244.7204589844	1.1149139E7	55.3915745486706	768030.0	
757805.0	54.65413089443814	128.0	128.0	340245.6970214844	1.1149171E7	55.395901846397145	768090.0	
757900.0	54.66098244917184	128.0	128.0	340246.6735839844	1.1149203E7	55.40167157669921	768170.0	
756940.0	54.59174568554708	128.0	128.0	340247.6501464844	1.1149235E7	55.40852313143291	768265.0	
757730.0	54.648721772279956	128.0	128.0	340248.6267089844	1.1149267E7	55.4189807676054	768410.0	
757305.0	54.618070080050245	128.0	128.0	340249.6032714844	1.1149299E7	55.426192930482976	768510.0	
758295.0	54.68947049253828	128.0	128.0	340250.5798339844	1.1149331E7	55.43160205264116	768585.0	
758180.0	54.68117650522906	128.0	128.0	340251.5563964844	1.1149363E7	55.42907779563401	768550.0	
757415.0	54.62600345921558	128.0	128.0	340252.5329589844	1.1149395E7	55.42547171419522	768500.0	
758140.0	54.67829164007803	128.0	128.0	340253.5095214844	1.1149427E7	55.41176860472782	768310.0	
757745.0	54.64980359671159	128.0	128.0	340254.4860839844	1.1149459E7	55.39806549526042	768120.0	
757895.0	54.66062184102796	128.0	128.0	340255.4626464844	1.1149491E7	55.388689683519566	767990.0	
757720.0	54.6480005559922	128.0	128.0	340256.4392089844	1.1149523E7	55.38724725094405	767970.0	
757130.0	54.60544879501448	128.0	128.0	340257.4157714844	1.1149555E7	55.378592655490955	767850.0	
757005.0	54.59643359141751	128.0	128.0	340258.3923339844	1.1149587E7	55.38255934507362	767905.0	
757995.0	54.66783400390554	128.0	128.0	340259.3688964844	1.1149619E7	55.40419583370636	768205.0	
758140.0	54.67829164007803	128.0	128.0	340260.3454589844	1.1149651E7	55.416817118742124	768380.0	
757310.0	54.618430688194124	128.0	128.0	340261.3220214844	1.1149683E7	55.42727475491461	768525.0	
757095.0	54.60292453800733	128.0	128.0	340262.2985839844	1.1149715E7	55.43917482366262	768690.0	
758110.0	54.676127991214756	128.0	128.0	340263.2751464844	1.1149747E7	55.44602637839632	768785.0	
757450.0	54.628527716222735	128.0	128.0	340264.2517089844	1.1149779E7	55.45576279828105	768920.0	
757430.0	54.62708528364722	128.0	128.0	340265.2282714844	1.1149811E7	55.47271138104336	769155.0	
757560.0	54.63646109538807	128.0	128.0	340266.2048339844	1.1149843E7	55.45648401456881	768930.0	
757625.0	54.6411490012585	128.0	128.0	340267.1813964844	1.1149875E7	55.44819002725959	768815.0	
756700.0	54.57443649464089	128.0	128.0	340268.1579589844	1.1149907E7	55.48497205793525	769325.0	
755655.0	54.49906939257019	128.0	128.0	340269.1345214844	1.1149939E7	55.504084289560836	769590.0	
756070.0	54.528999868512145	128.0	128.0	340270.1110839844	1.1149971E7	55.50696915471187	769630.0	
755755.0	54.50628155544777	128.0	128.0	340271.0876464844	1.1150003E7	55.5030024651292	769575.0	
756755.0	54.57840318422356	128.0	128.0	340272.0642089844	1.1150035E7	55.48857813937404	769375.0	
756695.0	54.57407588649701	128.0	128.0	340273.0407714844	1.1150067E7	55.494347869676105	769455.0	
757375.0	54.62311859406455	128.0	128.0	340274.0173339844	1.1150099E7	55.46910529960457	769105.0	
756915.0	54.58994264482769	128.0	128.0	340274.9938964844	1.1150131E7	55.46369617744639	769030.0	
756400.0	54.552800006008155	128.0	128.0	340275.9704589844	1.1150163E7	55.460811312295355	768990.0	
756675.0	54.5726334539215	128.0	128.0	340276.9470214844	1.1150195E7	55.444223337676924	768760.0	
757185.0	54.60941548459715	128.0	128.0	340277.9235839844	1.1150227E7	55.44314151324529	768745.0	
757070.0	54.601121497287934	128.0	128.0	340278.9001464844	1.1150259E7	55.473793205475	769170.0	
757395.0	54.624561026640066	128.0	128.0	340279.8767089844	1.1150291E7	55.47054773218009	769125.0	
757345.0	54.62095494520128	128.0	128.0	340280.8532714844	1.1150323E7	55.49146300452507	769415.0	
757950.0	54.66458853061063	128.0	128.0	340281.8298339844	1.1150355E7	55.483529625359736	769305.0	
757005.0	54.59643359141751	128.0	128.0	340282.8063964844	1.1150387E7	55.5030024651292	769575.0	
757050.0	54.59967906471242	128.0	128.0	340283.7829589844	1.1150419E7	55.51598435830884	769755.0	
756750.0	54.57804257607968	128.0	128.0	340284.7595214844	1.1150451E7	55.51706618274048	769770.0	
756775.0	54.579845616799076	128.0	128.0	340285.7360839844	1.1150483E7	55.539063279517094	770075.0	
757880.0	54.659540016596324	128.0	128.0	340286.7126464844	1.1150515E7	55.5235571293303	769860.0	
756680.0	54.572994062065376	128.0	128.0	340287.6892089844	1.1150547E7	55.54158753652425	770110.0	
757015.0	54.597154807705266	128.0	128.0	340288.6657714844	1.1150579E7	55.55817551114268	770340.0	
757830.0	54.655933935157535	128.0	128.0	340289.6423339844	1.1150611E7	55.55709368671104	770325.0	
756865.0	54.5863365633889	128.0	128.0	340290.6188964844	1.1150643E7	55.55420882156001	770285.0	
757950.0	54.66458853061063	128.0	128.0	340291.5954589844	1.1150675E7	55.552405780840616	770260.0	
756705.0	54.57479710278477	128.0	128.0	340292.5720214844	1.1150707E7	55.545554226106916	770165.0	
758010.0	54.66891582833718	128.0	128.0	340293.5485839844	1.1150739E7	55.53762084694158	770055.0	
757025.0	54.597876023993024	128.0	128.0	340294.5251464844	1.1150771E7	55.51995104789151	769810.0	
757020.0	54.597515415849145	128.0	128.0	340295.5017089844	1.1150803E7	55.52391773747418	769865.0	
756315.0	54.54666966756221	128.0	128.0	340296.4782714844	1.1150835E7	55.52067226417927	769820.0	
757185.0	54.60941548459715	128.0	128.0	340297.4548339844	1.1150867E7	55.50696915471187	769630.0	
757545.0	54.635379270956435	128.0	128.0	340298.4313964844	1.1150899E7	55.514541925733326	769735.0	
757670.0	54.64439447455341	128.0	128.0	340299.4079589844	1.1150931E7	55.528966251488484	769935.0	
756385.0	54.55171818157652	128.0	128.0	340300.3845214844	1.1150963E7	55.54663605053855	770180.0	
757810.0	54.65449150258202	128.0	128.0	340301.3610839844	1.1150995E7	55.55060274012122	770235.0	
755895.0	54.51637858347638	128.0	128.0	340302.3376464844	1.1151027E7	55.569354363602926	770495.0	
757745.0	54.64980359671159	128.0	128.0	340303.3142089844	1.1151059E7	55.56394524144474	770420.0	
757770.0	54.65160663743099	128.0	128.0	340304.2907714844	1.1151091E7	55.58233625678257	770675.0	
756315.0	54.54666966756221	128.0	128.0	340305.2673339844	1.1151123E7	55.59099085223566	770795.0	
757255.0	54.614463998611456	128.0	128.0	340306.2438964844	1.1151155E7	55.593515109242816	770830.0	
757505.0	54.6324944058054	128.0	128.0	340307.2204589844	1.1151187E7	55.59099085223566	770795.0	
757050.0	54.59967906471242	128.0	128.0	340308.1970214844	1.1151219E7	55.61298794901228	771100.0	
756905.0	54.58922142853993	128.0	128.0	340309.1735839844	1.1151251E7	55.614430381587795	771120.0	
757470.0	54.62997014879825	128.0	128.0	340310.1501464844	1.1151283E7	55.61839707117046	771175.0	
756930.0	54.591024469259324	128.0	128.0	340311.1267089844	1.1151315E7	55.61983950374598	771195.0	
757080.0	54.60184271357569	128.0	128.0	340312.1032714844	1.1151347E7	55.60902125942961	771045.0	
757215.0	54.611579133460424	128.0	128.0	340313.0798339844	1.1151379E7	55.60180909655203	770945.0	
756970.0	54.593909334410355	128.0	128.0	340314.0563964844	1.1151411E7	55.610824300149005	771070.0	
756070.0	54.528999868512145	128.0	128.0	340315.0329589844	1.1151443E7	55.58161504049481	770665.0	
756790.0	54.58092744123071	128.0	128.0	340316.0095214844	1.1151475E7	55.57909078348766	770630.0	
756785.0	54.580566833086834	128.0	128.0	340316.9860839844	1.1151507E7	55.57873017534378	770625.0	
756575.0	54.56542129104392	128.0	128.0	340317.9626464844	1.1151539E7	55.598924231401	770905.0	
755630.0	54.4972663518508	128.0	128.0	340318.9392089844	1.1151571E7	55.61551220601943	771135.0	
754875.0	54.44281452212507	128.0	128.0	340319.9157714844	1.1151603E7	55.63426382950114	771395.0	
755625.0	54.49690574370692	128.0	128.0	340320.8923339844	1.1151635E7	55.6331820050695	771380.0	
755865.0	54.51421493461311	128.0	128.0	340321.8688964844	1.1151667E7	55.64111538423484	771490.0	
756690.0	54.573715278353134	128.0	128.0	340322.8454589844	1.1151699E7	55.64652450639302	771565.0	
755795.0	54.5091664205988	128.0	128.0	340323.8220214844	1.1151731E7	55.66022761586042	771755.0	
756450.0	54.556406087446945	128.0	128.0	340324.7985839844	1.1151763E7	55.66347308915533	771800.0	
756505.0	54.56037277702961	128.0	128.0	340325.7751464844	1.1151795E7	55.66852160316964	771870.0	
756690.0	54.573715278353134	128.0	128.0	340326.7517089844	1.1151827E7	55.6742913334717	771950.0	
756710.0	54.57515771092865	128.0	128.0	340327.7282714844	1.1151859E7	55.682585320780916	772065.0	
756395.0	54.552439397864276	128.0	128.0	340328.7048339844	1.1151891E7	55.68547018593195	772105.0	
757720.0	54.6480005559922	128.0	128.0	340329.6813964844	1.1151923E7	55.69881268725547	772290.0	
757125.0	54.6050881868706	128.0	128.0	340330.6579589844	1.1151955E7	55.697009646536074	772265.0	
757745.0	54.64980359671159	128.0	128.0	340331.6345214844	1.1151987E7	55.696288430248316	772255.0	
757510.0	54.63285501394928	128.0	128.0	340332.6110839844	1.1152019E7	55.683306537068674	772075.0	
757090.0	54.60256392986345	128.0	128.0	340333.5876464844	1.1152051E7	55.67393072532782	771945.0	
756775.0	54.579845616799076	128.0	128.0	340334.5642089844	1.1152083E7	55.6605882240043	771760.0	
757375.0	54.62311859406455	128.0	128.0	340335.5407714844	1.1152115E7	55.648688155256295	771595.0	
757125.0	54.6050881868706	128.0	128.0	340336.5173339844	1.1152147E7	55.65013058783181	771615.0	
757160.0	54.607612443877755	128.0	128.0	340337.4938964844	1.1152179E7	55.64652450639302	771565.0	
756525.0	54.56181520960513	128.0	128.0	340338.4704589844	1.1152211E7	55.65337606112672	771660.0	
757120.0	54.604727578726724	128.0	128.0	340339.4470214844	1.1152243E7	55.668882211313516	771875.0	
756500.0	54.560012168885734	128.0	128.0	340340.4235839844	1.1152275E7	55.679700455629884	772025.0	
756520.0	54.56145460146125	128.0	128.0	340341.4001464844	1.1152307E7	55.689797483658495	772165.0	
756450.0	54.556406087446945	128.0	128.0	340342.3767089844	1.1152339E7	55.69448538952892	772230.0	
757105.0	54.60364575429509	128.0	128.0	340343.3532714844	1.1152371E7	55.69737025467995	772270.0	
757255.0	54.614463998611456	128.0	128.0	340344.3298339844	1.1152403E7	55.713958229298385	772500.0	
756930.0	54.591024469259324	128.0	128.0	340345.3063964844	1.1152435E7	55.7222522166076	772615.0	
756240.0	54.54126054540403	128.0	128.0	340346.2829589844	1.1152467E7	55.7291037713413	772710.0	
756890.0	54.58813960410829	128.0	128.0	340347.2595214844	1.1152499E7	55.727300730621906	772685.0	
757045.0	54.59931845656854	128.0	128.0	340348.2360839844	1.1152531E7	55.734152285355606	772780.0	
756910.0	54.58958203668381	128.0	128.0	340349.2126464844	1.1152563E7	55.76660701830471	773230.0	
756045.0	54.52719682779275	128.0	128.0	340350.1892089844	1.1152595E7	55.75578877398834	773080.0	
757420.0	54.62636406735946	128.0	128.0	340351.1657714844	1.1152627E7	55.7633615450098	773185.0	
755720.0	54.50375729844062	128.0	128.0	340352.1423339844	1.1152659E7	55.76732823459247	773240.0	
756585.0	54.566142507331676	128.0	128.0	340353.1188964844	1.1152691E7	55.741364448233185	772880.0	
756420.0	54.55424243858367	128.0	128.0	340354.0954589844	1.1152723E7	55.74316748895258	772905.0	
756460.0	54.5571273037347	128.0	128.0	340355.0720214844	1.1152755E7	55.72513708175863	772655.0	
757335.0	54.62023372891352	128.0	128.0	340356.0485839844	1.1152787E7	55.72513708175863	772655.0	
757015.0	54.597154807705266	128.0	128.0	340357.0251464844	1.1152819E7	55.73631593421888	772810.0	
756530.0	54.56217581774901	128.0	128.0	340358.0017089844	1.1152851E7	55.72621890619027	772670.0	
756775.0	54.579845616799076	128.0	128.0	340358.9782714844	1.1152883E7	55.75037965183016	773005.0	
756155.0	54.53513020695809	128.0	128.0	340359.9548339844	1.1152915E7	55.76949188345574	773270.0	
757555.0	54.63610048724419	128.0	128.0	340360.9313964844	1.1152947E7	55.765525193873074	773215.0	
756335.0	54.54811210013773	128.0	128.0	340361.9079589844	1.1152979E7	55.789685939512964	773550.0	
756930.0	54.591024469259324	128.0	128.0	340362.8845214844	1.1153011E7	55.78499803364254	773485.0	
756005.0	54.52431196264172	128.0	128.0	340363.8610839844	1.1153043E7	55.79906175125382	773680.0	
756160.0	54.535490815101966	128.0	128.0	340364.8376464844	1.1153075E7	55.81601033401613	773915.0	
756115.0	54.532245341807055	128.0	128.0	340365.8142089844	1.1153107E7	55.804470873412	773755.0	
756430.0	54.55496365487143	128.0	128.0	340366.7907714844	1.1153139E7	55.83115587605904	774125.0	
754845.0	54.440650873261795	128.0	128.0	340367.7673339844	1.1153171E7	55.84485898552644	774315.0	
755200.0	54.4662540514772	128.0	128.0	340368.7438964844	1.1153203E7	55.85531662169893	774460.0	
754940.0	54.447502427995495	128.0	128.0	340369.7204589844	1.1153235E7	55.865053041583664	774595.0	
754835.0	54.43992965697404	128.0	128.0	340370.6970214844	1.1153267E7	55.868659123022454	774645.0	
755965.0	54.52142709749069	128.0	128.0	340371.6735839844	1.1153299E7	55.857480270562206	774490.0	
755820.0	54.5109694613182	128.0	128.0	340372.6501464844	1.1153331E7	55.84305594480705	774290.0	
755930.0	54.518902840483534	128.0	128.0	340373.6267089844	1.1153363E7	55.84161351223153	774270.0	
755105.0	54.4594024967435	128.0	128.0	340374.6032714844	1.1153395E7	55.819977023598796	773970.0	
756470.0	54.55784852002246	128.0	128.0	340375.5798339844	1.1153427E7	55.80591330598752	773775.0	
755555.0	54.49185722969261	128.0	128.0	340376.5563964844	1.1153459E7	55.81168303628958	773855.0	
756305.0	54.545948451274455	128.0	128.0	340377.5329589844	1.1153491E7	55.81096182000182	773845.0	
756620.0	54.56866676433883	128.0	128.0	340378.5095214844	1.1153523E7	55.83151648420292	774130.0	
755985.0	54.5228695300662	128.0	128.0	340379.4860839844	1.1153555E7	55.8387286470805	774230.0	
756570.0	54.56506068290004	128.0	128.0	340380.4626464844	1.1153587E7	55.857480270562206	774490.0	
755310.0	54.47418743064254	128.0	128.0	340381.4392089844	1.1153619E7	55.86252878457651	774560.0	
756555.0	54.5639788584684	128.0	128.0	340382.4157714844	1.1153651E7	55.86288939272039	774565.0	
756875.0	54.587057779676655	128.0	128.0	340383.3923339844	1.1153683E7	55.88741074650416	774905.0	
756585.0	54.566142507331676	128.0	128.0	340384.3688964844	1.1153715E7	55.892098652374585	774970.0	
756920.0	54.590303252971566	128.0	128.0	340385.3454589844	1.1153747E7	55.90471993741035	775145.0	
756520.0	54.56145460146125	128.0	128.0	340386.3220214844	1.1153779E7	55.90868662699302	775200.0	
756250.0	54.54198176169179	128.0	128.0	340387.2985839844	1.1153811E7	55.909768451424654	775215.0	
756225.0	54.54017872097239	128.0	128.0	340388.2751464844	1.1153843E7	55.94222318437376	775665.0	
756880.0	54.587418387820534	128.0	128.0	340389.2517089844	1.1153875E7	55.94294440066152	775675.0	
756395.0	54.552439397864276	128.0	128.0	340390.2282714844	1.1153907E7	55.957008118272796	775870.0	
757095.0	54.60292453800733	128.0	128.0	340391.2048339844	1.1153939E7	55.954123253121764	775830.0	
757290.0	54.61698825561861	128.0	128.0	340392.1813964844	1.1153971E7	55.94655048210031	775725.0	
756645.0	54.570469805058224	128.0	128.0	340393.1579589844	1.1154003E7	55.93212615634515	775525.0	
757250.0	54.61410339046758	128.0	128.0	340394.1345214844	1.1154035E7	55.93140494005739	775515.0	
756435.0	54.55532426301531	128.0	128.0	340395.1110839844	1.1154067E7	55.936453454071696	775585.0	
757215.0	54.611579133460424	128.0	128.0	340396.0876464844	1.1154099E7	55.92419277717981	775415.0	
756765.0	54.57912440051132	128.0	128.0	340397.0642089844	1.1154131E7	55.92527460161145	775430.0	
756365.0	54.550275749001	128.0	128.0	340398.0407714844	1.1154163E7	55.940059535510485	775635.0	
756645.0	54.570469805058224	128.0	128.0	340399.0173339844	1.1154195E7	55.96025359156771	775915.0	
756765.0	54.57912440051132	128.0	128.0	340399.9938964844	1.1154227E7	55.957729334560554	775880.0	
756740.0	54.577321359791924	128.0	128.0	340400.9704589844	1.1154259E7	55.96999001145244	776050.0	
755905.0	54.51709979976414	128.0	128.0	340401.9470214844	1.1154291E7	55.98513555349536	776260.0	
757075.0	54.60148210543181	128.0	128.0	340402.9235839844	1.1154323E7	55.99919927110664	776455.0	
756460.0	54.5571273037347	128.0	128.0	340403.9001464844	1.1154355E7	56.014344813149556	776665.0	
756625.0	54.56902737248271	128.0	128.0	340404.8767089844	1.1154387E7	56.02011454345162	776745.0	
756870.0	54.58669717153278	128.0	128.0	340405.8532714844	1.1154419E7	56.02083575973938	776755.0	
755975.0	54.522148313778445	128.0	128.0	340406.8298339844	1.1154451E7	56.031654004055746	776905.0	
756840.0	54.5845335226695	128.0	128.0	340407.8063964844	1.1154483E7	56.04139042394048	777040.0	
756250.0	54.54198176169179	128.0	128.0	340408.7829589844	1.1154515E7	56.06050265556606	777305.0	
756370.0	54.55063635714488	128.0	128.0	340409.7595214844	1.1154547E7	56.063026912573214	777340.0	
756590.0	54.566503115475555	128.0	128.0	340410.7360839844	1.1154579E7	56.05797839855891	777270.0	
755850.0	54.51313311018147	128.0	128.0	340411.7126464844	1.1154611E7	56.05797839855891	777270.0	
756420.0	54.55424243858367	128.0	128.0	340412.6892089844	1.1154643E7	56.048963194961935	777145.0	
755810.0	54.51024824503044	128.0	128.0	340413.6657714844	1.1154675E7	56.05076623568133	777170.0	
756395.0	54.552439397864276	128.0	128.0	340414.6423339844	1.1154707E7	56.02985096333635	776880.0	
756840.0	54.5845335226695	128.0	128.0	340415.6188964844	1.1154739E7	56.03453886920678	776945.0	
755735.0	54.504839122872255	128.0	128.0	340416.5954589844	1.1154771E7	56.03057217962411	776890.0	
755470.0	54.48572689124667	128.0	128.0	340417.5720214844	1.1154803E7	56.042111640228235	777050.0	
754285.0	54.40026276114735	128.0	128.0	340418.5485839844	1.1154835E7	56.05761779041503	777265.0	
754570.0	54.42081742534845	128.0	128.0	340419.5251464844	1.1154867E7	56.07745123832837	777540.0	
754550.0	54.41937499277294	128.0	128.0	340420.5017089844	1.1154899E7	56.08502400934983	777645.0	
754795.0	54.437044791823006	128.0	128.0	340421.4782714844	1.1154931E7	56.086466441925346	777665.0	
755590.0	54.494381486699766	128.0	128.0	340422.4548339844	1.1154963E7	56.090433131508014	777720.0	
754860.0	54.44173269769343	128.0	128.0	340423.4313964844	1.1154995E7	56.096563469953956	777805.0	
755450.0	54.484284458671155	128.0	128.0	340424.4079589844	1.1155027E7	56.114593877147904	778055.0	
755060.0	54.45615702344859	128.0	128.0	340425.3845214844	1.1155059E7	56.124690905176514	778195.0	
755125.0	54.460844929319016	128.0	128.0	340426.3610839844	1.1155091E7	56.128296986615304	778245.0	
755905.0	54.51709979976414	128.0	128.0	340427.3376464844	1.1155123E7	56.12613333775203	778215.0	
756385.0	54.55171818157652	128.0	128.0	340428.3142089844	1.1155155E7	56.13406671691737	778325.0	
756510.0	54.56073338517349	128.0	128.0	340429.2907714844	1.1155187E7	56.15714563812562	778645.0	
755470.0	54.48572689124667	128.0	128.0	340430.2673339844	1.1155219E7	56.16075171956441	778695.0	
755430.0	54.48284202609564	128.0	128.0	340431.2438964844	1.1155251E7	56.155342597406225	778620.0	
756120.0	54.532605949950934	128.0	128.0	340432.2204589844	1.1155283E7	56.14957286710416	778540.0	
755670.0	54.50015121700183	128.0	128.0	340433.1970214844	1.1155315E7	56.14272131237046	778445.0	
756080.0	54.5297210847999	128.0	128.0	340434.1735839844	1.1155347E7	56.141278879794946	778425.0	
756615.0	54.56830615619495	128.0	128.0	340435.1501464844	1.1155379E7	56.14272131237046	778445.0	
756740.0	54.577321359791924	128.0	128.0	340436.1267089844	1.1155411E7	56.13406671691737	778325.0	
755580.0	54.49366027041201	128.0	128.0	340437.1032714844	1.1155443E7	56.131181851766335	778285.0	
755350.0	54.47707229579357	128.0	128.0	340438.0798339844	1.1155475E7	56.14055766350719	778415.0	
755825.0	54.511330069462076	128.0	128.0	340439.0563964844	1.1155507E7	56.1643578010032	778745.0	
756630.0	54.56938798062659	128.0	128.0	340440.0329589844	1.1155539E7	56.182748816341025	779000.0	
756090.0	54.53044230108766	128.0	128.0	340441.0095214844	1.1155571E7	56.19104280365024	779115.0	
755885.0	54.51565736718862	128.0	128.0	340441.9860839844	1.1155603E7	56.193206452513515	779145.0	
756300.0	54.545587843130576	128.0	128.0	340442.9626464844	1.1155635E7	56.217367198153404	779480.0	
