idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	idDB4A	
EMG_CH2_24BIT	EMG_CH2_24BIT	ECG_EMG_Status1	ECG_EMG_Status1	Timestamp	Timestamp	EMG_CH1_24BIT	EMG_CH1_24BIT	
UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	
no_units	mV	no_units	no_units	ms	Ticks	mV	no_units	
757930.0	54.663146098035114	128.0	128.0	169401.94702148438	5550963.0	-79.96990441917234	-1108820.0	
758280.0	54.68838866810664	128.0	128.0	169402.92358398438	5550995.0	-79.96593772958967	-1108765.0	
758230.0	54.68478258666785	128.0	128.0	169403.90014648438	5551027.0	-79.94718610610796	-1108505.0	
758460.0	54.70137056128628	128.0	128.0	169404.87670898438	5551059.0	-79.93600725364772	-1108350.0	
758440.0	54.699928128710766	128.0	128.0	169405.85327148438	5551091.0	-79.93925272694263	-1108395.0	
758415.0	54.69812508799137	128.0	128.0	169406.82983398438	5551123.0	-79.92302536046807	-1108170.0	
759475.0	54.77457401449371	128.0	128.0	169407.80639648438	5551155.0	-79.9345648210722	-1108330.0	
759655.0	54.78755590767335	128.0	128.0	169408.78295898438	5551187.0	-79.93095873963341	-1108280.0	
759085.0	54.74644657927115	128.0	128.0	169409.75952148438	5551219.0	-79.92627083376298	-1108215.0	
759410.0	54.76988610862328	128.0	128.0	169410.73608398438	5551251.0	-79.9327617803528	-1108305.0	
758740.0	54.7215646173435	128.0	128.0	169411.71264648438	5551283.0	-79.97351050061113	-1108870.0	
759090.0	54.74680718741503	128.0	128.0	169412.68920898438	5551315.0	-80.0218319918909	-1109540.0	
758610.0	54.71218880560265	128.0	128.0	169413.66577148438	5551347.0	-80.04851699453795	-1109910.0	
759365.0	54.76664063532837	128.0	128.0	169414.64233398438	5551379.0	-80.05248368412062	-1109965.0	
759370.0	54.76700124347225	128.0	128.0	169415.61889648438	5551411.0	-80.04202604794813	-1109820.0	
759235.0	54.75726482358752	128.0	128.0	169416.59545898438	5551443.0	-80.02327442446642	-1109560.0	
759440.0	54.772049757486556	128.0	128.0	169417.57202148438	5551475.0	-79.97855901462543	-1108940.0	
759290.0	54.76123151317019	128.0	128.0	169418.54858398438	5551507.0	-79.90932225100067	-1107980.0	
758840.0	54.72877678022108	128.0	128.0	169419.52514648438	5551539.0	-79.85595224570659	-1107240.0	
759260.0	54.759067864306914	128.0	128.0	169420.50170898438	5551571.0	-79.79609129382268	-1106410.0	
758840.0	54.72877678022108	128.0	128.0	169421.47827148438	5551603.0	-79.8061883218513	-1106550.0	
759735.0	54.793325637975414	128.0	128.0	169422.45483398438	5551635.0	-79.79789433454208	-1106435.0	
759730.0	54.792965029831535	128.0	128.0	169423.43139648438	5551667.0	-79.80871257885845	-1106585.0	
759020.0	54.741758673400724	128.0	128.0	169424.40795898438	5551699.0	-79.81340048472887	-1106650.0	
759300.0	54.761952729457946	128.0	128.0	169425.38452148438	5551731.0	-79.80763075442681	-1106570.0	
758770.0	54.72372826620678	128.0	128.0	169426.36108398438	5551763.0	-79.80835197071457	-1106580.0	
759285.0	54.76087090502631	128.0	128.0	169427.33764648438	5551795.0	-79.81520352544827	-1106675.0	
759515.0	54.77745887964474	128.0	128.0	169428.31420898438	5551827.0	-79.84188852809531	-1107045.0	
759225.0	54.75654360729976	128.0	128.0	169429.29077148438	5551859.0	-79.83539758150549	-1106955.0	
759650.0	54.78719529952947	128.0	128.0	169430.26733398438	5551891.0	-79.84657643396574	-1107110.0	
759395.0	54.768804284191646	128.0	128.0	169431.24389648438	5551923.0	-79.85991893528926	-1107295.0	
759505.0	54.77673766335698	128.0	128.0	169432.22045898438	5551955.0	-79.92122231974868	-1108145.0	
759925.0	54.807028747442814	128.0	128.0	169433.19702148438	5551987.0	-79.96269225629476	-1108720.0	
759910.0	54.80594692301118	128.0	128.0	169434.17358398438	5552019.0	-79.9944257729561	-1109160.0	
758880.0	54.731661645372114	128.0	128.0	169435.15014648438	5552051.0	-79.99478638109998	-1109165.0	
758795.0	54.72553130692617	128.0	128.0	169436.12670898438	5552083.0	-79.97170745989173	-1108845.0	
760135.0	54.82217428948573	128.0	128.0	169437.10327148438	5552115.0	-79.94394063281305	-1108460.0	
759340.0	54.76483759460898	128.0	128.0	169438.07983398438	5552147.0	-79.88588272164854	-1107655.0	
758995.0	54.73995563268133	128.0	128.0	169439.05639648438	5552179.0	-79.83251271635446	-1106915.0	
760055.0	54.81640455918367	128.0	128.0	169440.03295898438	5552211.0	-79.77950331920425	-1106180.0	
759500.0	54.7763770552131	128.0	128.0	169441.00952148438	5552243.0	-79.73803338265817	-1105605.0	
758640.0	54.714352454465924	128.0	128.0	169441.98608398438	5552275.0	-79.7546213572766	-1105835.0	
759175.0	54.75293752586097	128.0	128.0	169442.96264648438	5552307.0	-79.75786683057152	-1105880.0	
759955.0	54.80919239630609	128.0	128.0	169443.93920898438	5552339.0	-79.75498196542048	-1105840.0	
759380.0	54.76772245976001	128.0	128.0	169444.91577148438	5552371.0	-79.7769790621971	-1106145.0	
757670.0	54.64439447455341	128.0	128.0	169445.89233398438	5552403.0	-79.78094575177977	-1106200.0	
757640.0	54.642230825690135	128.0	128.0	169446.86889648438	5552435.0	-79.77770027848486	-1106155.0	
757660.0	54.64367325826565	128.0	128.0	169447.84545898438	5552467.0	-79.80510649741966	-1106535.0	
758130.0	54.67757042379027	128.0	128.0	169448.82202148438	5552499.0	-79.79176399609614	-1106350.0	
758880.0	54.731661645372114	128.0	128.0	169449.79858398438	5552531.0	-79.7975337263982	-1106430.0	
759030.0	54.74247988968848	128.0	128.0	169450.77514648438	5552563.0	-79.80330345670026	-1106510.0	
759175.0	54.75293752586097	128.0	128.0	169451.75170898438	5552595.0	-79.85378859684332	-1107210.0	
759970.0	54.810274220737725	128.0	128.0	169452.72827148438	5552627.0	-79.91076468357619	-1108000.0	
758835.0	54.7284161720772	128.0	128.0	169453.70483398438	5552659.0	-79.9277132663385	-1108235.0	
760315.0	54.83515618266537	128.0	128.0	169454.68139648438	5552691.0	-79.9190586708854	-1108115.0	
759815.0	54.79909536827748	128.0	128.0	169455.65795898438	5552723.0	-79.90571616956188	-1107930.0	
760515.0	54.84958050842053	128.0	128.0	169456.63452148438	5552755.0	-79.89201306009448	-1107740.0	
760150.0	54.82325611391737	128.0	128.0	169457.61108398438	5552787.0	-79.83215210821058	-1106910.0	
759840.0	54.80089840899687	128.0	128.0	169458.58764648438	5552819.0	-79.77481541333383	-1106115.0	
760010.0	54.813159085888756	128.0	128.0	169459.56420898438	5552851.0	-79.7203635836081	-1105360.0	
759285.0	54.76087090502631	128.0	128.0	169460.54077148438	5552883.0	-79.66122384801196	-1104540.0	
760405.0	54.84164712925519	128.0	128.0	169461.51733398438	5552915.0	-79.67456634933548	-1104725.0	
760145.0	54.82289550577349	128.0	128.0	169462.49389648438	5552947.0	-79.67384513304772	-1104715.0	
759890.0	54.80450449043566	128.0	128.0	169463.47045898438	5552979.0	-79.68358155293245	-1104850.0	
759860.0	54.80234084157239	128.0	128.0	169464.44702148438	5553011.0	-79.68538459365185	-1104875.0	
759270.0	54.75978908059467	128.0	128.0	169465.42358398438	5553043.0	-79.6810572959253	-1104815.0	
760050.0	54.81604395103979	128.0	128.0	169466.40014648438	5553075.0	-79.67168148418445	-1104685.0	
760350.0	54.837680439672525	128.0	128.0	169467.37670898438	5553107.0	-79.68358155293245	-1104850.0	
759435.0	54.77168914934268	128.0	128.0	169468.35327148438	5553139.0	-79.71639689402544	-1105305.0	
759870.0	54.803062057860146	128.0	128.0	169469.32983398438	5553171.0	-79.70521804156519	-1105150.0	
759710.0	54.79152259725602	128.0	128.0	169470.30639648438	5553203.0	-79.7153150695938	-1105290.0	
759155.0	54.751495093285456	128.0	128.0	169471.28295898438	5553235.0	-79.74200007224084	-1105660.0	
760695.0	54.86256240160017	128.0	128.0	169472.25952148438	5553267.0	-79.77914271106037	-1106175.0	
760195.0	54.82650158721228	128.0	128.0	169473.23608398438	5553299.0	-79.82457933718912	-1106805.0	
760345.0	54.837319831528646	128.0	128.0	169474.21264648438	5553331.0	-79.85487042127495	-1107225.0	
760365.0	54.83876226410416	128.0	128.0	169475.18920898438	5553363.0	-79.85126433983616	-1107175.0	
760265.0	54.83155010122658	128.0	128.0	169476.16577148438	5553395.0	-79.83828244665652	-1106995.0	
760045.0	54.81568334289591	128.0	128.0	169477.14233398438	5553427.0	-79.81015501143396	-1106605.0	
760575.0	54.85390780614708	128.0	128.0	169478.11889648438	5553459.0	-79.74560615367963	-1105710.0	
760305.0	54.834434966377614	128.0	128.0	169479.09545898438	5553491.0	-79.70016952755088	-1105080.0	
760335.0	54.83659861524089	128.0	128.0	169480.07202148438	5553523.0	-79.61795087074648	-1103940.0	
760860.0	54.87446247034818	128.0	128.0	169481.04858398438	5553555.0	-79.59847803097702	-1103670.0	
760190.0	54.8261409790684	128.0	128.0	169482.02514648438	5553587.0	-79.61001749158115	-1103830.0	
759990.0	54.81171665331324	128.0	128.0	169483.00170898438	5553619.0	-79.63129337207	-1104125.0	
758790.0	54.72517069878229	128.0	128.0	169483.97827148438	5553651.0	-79.6486025629762	-1104365.0	
760145.0	54.82289550577349	128.0	128.0	169484.95483398438	5553683.0	-79.61795087074648	-1103940.0	
760325.0	54.83587739895313	128.0	128.0	169485.93139648438	5553715.0	-79.64607830596904	-1104330.0	
760415.0	54.84236834554295	128.0	128.0	169486.90795898438	5553747.0	-79.65076621183947	-1104395.0	
760250.0	54.830468276794946	128.0	128.0	169487.88452148438	5553779.0	-79.676008781911	-1104745.0	
758735.0	54.721204009199624	128.0	128.0	169488.86108398438	5553811.0	-79.69800587868761	-1105050.0	
760695.0	54.86256240160017	128.0	128.0	169489.83764648438	5553843.0	-79.67492695747936	-1104730.0	
760735.0	54.865447266751204	128.0	128.0	169490.81420898438	5553875.0	-79.6828603366447	-1104840.0	
760350.0	54.837680439672525	128.0	128.0	169491.79077148438	5553907.0	-79.72829696277344	-1105470.0	
760115.0	54.820731856910214	128.0	128.0	169492.76733398438	5553939.0	-79.76111230386643	-1105925.0	
760385.0	54.84020469667968	128.0	128.0	169493.74389648438	5553971.0	-79.76760325045625	-1106015.0	
759905.0	54.8055863148673	128.0	128.0	169494.72045898438	5554003.0	-79.81159744400948	-1106625.0	
758860.0	54.7302192127966	128.0	128.0	169495.69702148438	5554035.0	-79.80907318700233	-1106590.0	
758690.0	54.717958535904714	128.0	128.0	169496.67358398438	5554067.0	-79.80294284855638	-1106505.0	
758680.0	54.717237319616956	128.0	128.0	169497.65014648438	5554099.0	-79.74813041068678	-1105745.0	
759010.0	54.74103745711297	128.0	128.0	169498.62670898438	5554131.0	-79.68213912035694	-1104830.0	
759895.0	54.80486509857954	128.0	128.0	169499.60327148438	5554163.0	-79.63453884536492	-1104170.0	
760065.0	54.817125775471425	128.0	128.0	169500.57983398438	5554195.0	-79.58982343552393	-1103550.0	
760265.0	54.83155010122658	128.0	128.0	169501.55639648438	5554227.0	-79.58729917851677	-1103515.0	
760300.0	54.834074358233735	128.0	128.0	169502.53295898438	5554259.0	-79.59847803097702	-1103670.0	
759465.0	54.77385279820595	128.0	128.0	169503.50952148438	5554291.0	-79.6107387078689	-1103840.0	
760535.0	54.851022940996046	128.0	128.0	169504.48608398438	5554323.0	-79.61182053230054	-1103855.0	
760980.0	54.88311706580127	128.0	128.0	169505.46264648438	5554355.0	-79.60605080199848	-1103775.0	
760155.0	54.823616722061246	128.0	128.0	169506.43920898438	5554387.0	-79.60605080199848	-1103775.0	
761500.0	54.92062031276468	128.0	128.0	169507.41577148438	5554419.0	-79.61686904631485	-1103925.0	
760230.0	54.82902584421943	128.0	128.0	169508.39233398438	5554451.0	-79.63706310237207	-1104205.0	
760705.0	54.86328361788793	128.0	128.0	169509.36889648438	5554483.0	-79.65401168513438	-1104440.0	
761020.0	54.886001930952304	128.0	128.0	169510.34545898438	5554515.0	-79.67059965975281	-1104670.0	
760725.0	54.864726050463446	128.0	128.0	169511.32202148438	5554547.0	-79.69151493209779	-1104960.0	
760930.0	54.87951098436248	128.0	128.0	169512.29858398438	5554579.0	-79.74163946409696	-1105655.0	
760000.0	54.812437869601	128.0	128.0	169513.27514648438	5554611.0	-79.78419122507468	-1106245.0	
760710.0	54.86364422603181	128.0	128.0	169514.25170898438	5554643.0	-79.813039876585	-1106645.0	
760165.0	54.824337938349004	128.0	128.0	169515.22827148438	5554675.0	-79.81376109287275	-1106655.0	
761480.0	54.91917788018917	128.0	128.0	169516.20483398438	5554707.0	-79.79320642867165	-1106370.0	
760415.0	54.84236834554295	128.0	128.0	169517.18139648438	5554739.0	-79.75966987129091	-1105905.0	
761055.0	54.88852618795946	128.0	128.0	169518.15795898438	5554771.0	-79.71062716372337	-1105225.0	
760835.0	54.87265942962878	128.0	128.0	169519.13452148438	5554803.0	-79.66519053759463	-1104595.0	
761455.0	54.91737483946977	128.0	128.0	169520.11108398438	5554835.0	-79.60532958571072	-1103765.0	
761285.0	54.90511416257789	128.0	128.0	169521.08764648438	5554867.0	-79.59667499025763	-1103645.0	
760375.0	54.83948348039192	128.0	128.0	169522.06420898438	5554899.0	-79.6125417485883	-1103865.0	
760880.0	54.87590490292369	128.0	128.0	169523.04077148438	5554931.0	-79.63237519650164	-1104140.0	
759300.0	54.761952729457946	128.0	128.0	169524.01733398438	5554963.0	-79.65329046884662	-1104430.0	
760535.0	54.851022940996046	128.0	128.0	169524.99389648438	5554995.0	-79.6417510082425	-1104270.0	
760855.0	54.8741018622043	128.0	128.0	169525.97045898438	5555027.0	-79.66446932130687	-1104585.0	
760410.0	54.84200773739907	128.0	128.0	169526.94702148438	5555059.0	-79.65617533399765	-1104470.0	
760400.0	54.841286521111314	128.0	128.0	169527.92358398438	5555091.0	-79.6810572959253	-1104815.0	
759530.0	54.77854070407638	128.0	128.0	169528.90014648438	5555123.0	-79.70774229857234	-1105185.0	
760240.0	54.82974706050719	128.0	128.0	169529.87670898438	5555155.0	-79.70593925785295	-1105160.0	
760250.0	54.830468276794946	128.0	128.0	169530.85327148438	5555187.0	-79.73731216637042	-1105595.0	
760240.0	54.82974706050719	128.0	128.0	169531.82983398438	5555219.0	-79.81267926844112	-1106640.0	
760120.0	54.82109246505409	128.0	128.0	169532.80639648438	5555251.0	-79.85270677241168	-1107195.0	
760795.0	54.86977456447775	128.0	128.0	169533.78295898438	5555283.0	-79.8747038691883	-1107500.0	
760360.0	54.83840165596028	128.0	128.0	169534.75952148438	5555315.0	-79.91076468357619	-1108000.0	
758975.0	54.738513200105814	128.0	128.0	169535.73608398438	5555347.0	-79.9071586021374	-1107950.0	
759870.0	54.803062057860146	128.0	128.0	169536.71264648438	5555379.0	-79.89814339854043	-1107825.0	
759665.0	54.78827712396111	128.0	128.0	169537.68920898438	5555411.0	-79.8436915688147	-1107070.0	
759485.0	54.77529523078147	128.0	128.0	169538.66577148438	5555443.0	-79.81087622772172	-1106615.0	
759875.0	54.803422666004025	128.0	128.0	169539.64233398438	5555475.0	-79.76543960159297	-1105985.0	
760465.0	54.84597442698174	128.0	128.0	169540.61889648438	5555507.0	-79.7221666243275	-1105385.0	
759865.0	54.80270144971627	128.0	128.0	169541.59545898438	5555539.0	-79.7308212197806	-1105505.0	
760780.0	54.868692740046114	128.0	128.0	169542.57202148438	5555571.0	-79.72793635462956	-1105465.0	
760145.0	54.82289550577349	128.0	128.0	169543.54858398438	5555603.0	-79.74019703152145	-1105635.0	
759945.0	54.80847118001833	128.0	128.0	169544.52514648438	5555635.0	-79.77986392734813	-1106185.0	
759225.0	54.75654360729976	128.0	128.0	169545.50170898438	5555667.0	-79.78851852280123	-1106305.0	
758935.0	54.73562833495478	128.0	128.0	169546.47827148438	5555699.0	-79.79897615897372	-1106450.0	
759155.0	54.751495093285456	128.0	128.0	169547.45483398438	5555731.0	-79.80871257885845	-1106585.0	
760290.0	54.83335314194598	128.0	128.0	169548.43139648438	5555763.0	-79.81953082317482	-1106735.0	
759420.0	54.77060732491104	128.0	128.0	169549.40795898438	5555795.0	-79.82818541862791	-1106855.0	
759595.0	54.7832286099468	128.0	128.0	169550.38452148438	5555827.0	-79.84405217695858	-1107075.0	
759670.0	54.78863773210499	128.0	128.0	169551.36108398438	5555859.0	-79.88948880308733	-1107705.0	
760045.0	54.81568334289591	128.0	128.0	169552.33764648438	5555891.0	-79.93564664550384	-1108345.0	
760890.0	54.87662611921145	128.0	128.0	169553.31420898438	5555923.0	-79.97459232504276	-1108885.0	
760015.0	54.813519694032635	128.0	128.0	169554.29077148438	5555955.0	-79.99695002996326	-1109195.0	
760855.0	54.8741018622043	128.0	128.0	169555.26733398438	5555987.0	-79.99370455666835	-1109150.0	
760745.0	54.86616848303896	128.0	128.0	169556.24389648438	5556019.0	-79.98324692049586	-1109005.0	
760700.0	54.86292300974405	128.0	128.0	169557.22045898438	5556051.0	-79.97351050061113	-1108870.0	
760315.0	54.83515618266537	128.0	128.0	169558.19702148438	5556083.0	-79.89958583111594	-1107845.0	
760775.0	54.868332131902235	128.0	128.0	169559.17358398438	5556115.0	-79.8642462330158	-1107355.0	
761290.0	54.90547477072177	128.0	128.0	169560.15014648438	5556147.0	-79.82205508018197	-1106770.0	
760875.0	54.875544294779814	128.0	128.0	169561.12670898438	5556179.0	-79.81267926844112	-1106640.0	
761405.0	54.91376875803098	128.0	128.0	169562.10327148438	5556211.0	-79.83215210821058	-1106910.0	
760950.0	54.880953416938	128.0	128.0	169563.07983398438	5556243.0	-79.83539758150549	-1106955.0	
760425.0	54.84308956183071	128.0	128.0	169564.05639648438	5556275.0	-79.84333096067083	-1107065.0	
760325.0	54.83587739895313	128.0	128.0	169565.03295898438	5556307.0	-79.8610007597209	-1107310.0	
761485.0	54.919538488333046	128.0	128.0	169566.00952148438	5556339.0	-79.84441278510246	-1107080.0	
760790.0	54.86941395633387	128.0	128.0	169566.98608398438	5556371.0	-79.86496744930356	-1107365.0	
760630.0	54.857874495729746	128.0	128.0	169567.96264648438	5556403.0	-79.89093123566285	-1107725.0	
761105.0	54.892132269398246	128.0	128.0	169568.93920898438	5556435.0	-79.8985040066843	-1107830.0	
761290.0	54.90547477072177	128.0	128.0	169569.91577148438	5556467.0	-79.89634035782103	-1107800.0	
760485.0	54.847416859557256	128.0	128.0	169570.89233398438	5556499.0	-79.91364954872722	-1108040.0	
761145.0	54.89501713454928	128.0	128.0	169571.86889648438	5556531.0	-79.97206806803561	-1108850.0	
760980.0	54.88311706580127	128.0	128.0	169572.84545898438	5556563.0	-80.01353800458169	-1109425.0	
760950.0	54.880953416938	128.0	128.0	169573.82202148438	5556595.0	-80.03625631764606	-1109740.0	
761190.0	54.89826260784419	128.0	128.0	169574.79858398438	5556627.0	-80.03950179094097	-1109785.0	
760715.0	54.86400483417569	128.0	128.0	169575.77514648438	5556659.0	-80.018586518596	-1109495.0	
761020.0	54.886001930952304	128.0	128.0	169576.75170898438	5556691.0	-80.01029253128678	-1109380.0	
761020.0	54.886001930952304	128.0	128.0	169577.72827148438	5556723.0	-79.95295583641003	-1108585.0	
760545.0	54.851744157283804	128.0	128.0	169578.70483398438	5556755.0	-79.9071586021374	-1107950.0	
761840.0	54.94514166654845	128.0	128.0	169579.68139648438	5556787.0	-79.8642462330158	-1107355.0	
760635.0	54.858235103873625	128.0	128.0	169580.65795898438	5556819.0	-79.82241568832585	-1106775.0	
761145.0	54.89501713454928	128.0	128.0	169581.63452148438	5556851.0	-79.83611879779325	-1106965.0	
761485.0	54.919538488333046	128.0	128.0	169582.61108398438	5556883.0	-79.83972487923204	-1107015.0	
761105.0	54.892132269398246	128.0	128.0	169583.58764648438	5556915.0	-79.84765825839737	-1107125.0	
761535.0	54.923144569771836	128.0	128.0	169584.56420898438	5556947.0	-79.84910069097289	-1107145.0	
761695.0	54.93468403037596	128.0	128.0	169585.54077148438	5556979.0	-79.85126433983616	-1107175.0	
761230.0	54.90114747299522	128.0	128.0	169586.51733398438	5557011.0	-79.86640988187908	-1107385.0	
761185.0	54.89790199970031	128.0	128.0	169587.49389648438	5557043.0	-79.87867055877096	-1107555.0	
761325.0	54.90799902772892	128.0	128.0	169588.47045898438	5557075.0	-79.88804637051182	-1107685.0	
761520.0	54.9220627453402	128.0	128.0	169589.44702148438	5557107.0	-79.90319191255473	-1107895.0	
760960.0	54.88167463322576	128.0	128.0	169590.42358398438	5557139.0	-79.91977988717316	-1108125.0	
761265.0	54.90367173000237	128.0	128.0	169591.40014648438	5557171.0	-79.93781029436711	-1108375.0	
761590.0	54.927111259354504	128.0	128.0	169592.37670898438	5557203.0	-79.99226212409283	-1109130.0	
760645.0	54.85895632016138	128.0	128.0	169593.35327148438	5557235.0	-80.03625631764606	-1109740.0	
760670.0	54.86075936088078	128.0	128.0	169594.32983398438	5557267.0	-80.09467483695445	-1110550.0	
759040.0	54.74320110597624	128.0	128.0	169595.30639648438	5557299.0	-80.10116578354427	-1110640.0	
758475.0	54.70245238571792	128.0	128.0	169596.28295898438	5557331.0	-80.09647787767385	-1110575.0	
759845.0	54.80125901714075	128.0	128.0	169597.25952148438	5557363.0	-80.04382908866752	-1109845.0	
759640.0	54.786474083241714	128.0	128.0	169598.23608398438	5557395.0	-80.01281678829393	-1109415.0	
759940.0	54.80811057187445	128.0	128.0	169599.21264648438	5557427.0	-79.9601679992876	-1108685.0	
760250.0	54.830468276794946	128.0	128.0	169600.18920898438	5557459.0	-79.92987691520177	-1108265.0	
759985.0	54.81135604516936	128.0	128.0	169601.16577148438	5557491.0	-79.94177698394978	-1108430.0	
761145.0	54.89501713454928	128.0	128.0	169602.14233398438	5557523.0	-79.94430124095693	-1108465.0	
760495.0	54.848138075845014	128.0	128.0	169603.11889648438	5557555.0	-79.97819840648155	-1108935.0	
760650.0	54.85931692830526	128.0	128.0	169604.09545898438	5557587.0	-79.99262273223671	-1109135.0	
760525.0	54.85030172470829	128.0	128.0	169605.07202148438	5557619.0	-79.97891962276931	-1108945.0	
760650.0	54.85931692830526	128.0	128.0	169606.04858398438	5557651.0	-80.0218319918909	-1109540.0	
761030.0	54.88672314724006	128.0	128.0	169607.02514648438	5557683.0	-80.0218319918909	-1109540.0	
760555.0	54.85246537357156	128.0	128.0	169608.00170898438	5557715.0	-80.06762922616353	-1110175.0	
760805.0	54.87049578076551	128.0	128.0	169608.97827148438	5557747.0	-80.08169294377481	-1110370.0	
761515.0	54.92170213719632	128.0	128.0	169609.95483398438	5557779.0	-80.0784474704799	-1110325.0	
761405.0	54.91376875803098	128.0	128.0	169610.93139648438	5557811.0	-80.10477186498308	-1110690.0	
761015.0	54.885641322808425	128.0	128.0	169611.90795898438	5557843.0	-80.18013896705378	-1111735.0	
760290.0	54.83335314194598	128.0	128.0	169612.88452148438	5557875.0	-80.23134532348459	-1112445.0	
760745.0	54.86616848303896	128.0	128.0	169613.86108398438	5557907.0	-80.24721208181526	-1112665.0	
761790.0	54.94153558510966	128.0	128.0	169614.83764648438	5557939.0	-80.2464908655275	-1112655.0	
761350.0	54.909802068448315	128.0	128.0	169615.81420898438	5557971.0	-80.23927870264993	-1112555.0	
760740.0	54.86580787489508	128.0	128.0	169616.79077148438	5558003.0	-80.23314836420398	-1112470.0	
761255.0	54.902950513714615	128.0	128.0	169617.76733398438	5558035.0	-80.19095721137015	-1111885.0	
761555.0	54.92458700234735	128.0	128.0	169618.74389648438	5558067.0	-80.16030551914044	-1111460.0	
760705.0	54.86328361788793	128.0	128.0	169619.72045898438	5558099.0	-80.14335693637813	-1111225.0	
760575.0	54.85390780614708	128.0	128.0	169620.69702148438	5558131.0	-80.1008051754004	-1110635.0	
761370.0	54.91124450102383	128.0	128.0	169621.67358398438	5558163.0	-80.11414767672393	-1110820.0	
761310.0	54.90691720329728	128.0	128.0	169622.65014648438	5558195.0	-80.12208105588927	-1110930.0	
760975.0	54.88275645765739	128.0	128.0	169623.62670898438	5558227.0	-80.14984788296795	-1111315.0	
761920.0	54.950911396850515	128.0	128.0	169624.60327148438	5558259.0	-80.14588119338528	-1111260.0	
760765.0	54.86761091561448	128.0	128.0	169625.57983398438	5558291.0	-80.1505690992557	-1111325.0	
761640.0	54.930717340793294	128.0	128.0	169626.55639648438	5558323.0	-80.15850247842104	-1111435.0	
761105.0	54.892132269398246	128.0	128.0	169627.53295898438	5558355.0	-80.18302383220481	-1111775.0	
761675.0	54.933241597800446	128.0	128.0	169628.50952148438	5558387.0	-80.19131781951403	-1111890.0	
762110.0	54.964614506317915	128.0	128.0	169629.48608398438	5558419.0	-80.21187248371513	-1112175.0	
761005.0	54.88492010652067	128.0	128.0	169630.46264648438	5558451.0	-80.22846045833356	-1112405.0	
761605.0	54.92819308378614	128.0	128.0	169631.43920898438	5558483.0	-80.26343944828982	-1112890.0	
761395.0	54.913047541743225	128.0	128.0	169632.41577148438	5558515.0	-80.31140033142572	-1113555.0	
761990.0	54.95595991086482	128.0	128.0	169633.39233398438	5558547.0	-80.34673992952585	-1114045.0	
760750.0	54.86652909118284	128.0	128.0	169634.36889648438	5558579.0	-80.36008243084937	-1114230.0	
761275.0	54.90439294629013	128.0	128.0	169635.34545898438	5558611.0	-80.35359148425955	-1114140.0	
761445.0	54.916653623182015	128.0	128.0	169636.32202148438	5558643.0	-80.33664290149724	-1113905.0	
762085.0	54.96281146559852	128.0	128.0	169637.29858398438	5558675.0	-80.32510344089312	-1113745.0	
761460.0	54.91773544761365	128.0	128.0	169638.27514648438	5558707.0	-80.28110924733988	-1113135.0	
760730.0	54.865086658607325	128.0	128.0	169639.25170898438	5558739.0	-80.24504843295199	-1112635.0	
760780.0	54.868692740046114	128.0	128.0	169640.22827148438	5558771.0	-80.20646336155694	-1112100.0	
761160.0	54.896098958980915	128.0	128.0	169641.20483398438	5558803.0	-80.21079065928349	-1112160.0	
761235.0	54.9015080811391	128.0	128.0	169642.18139648438	5558835.0	-80.23098471534071	-1112440.0	
762185.0	54.9700236284761	128.0	128.0	169643.15795898438	5558867.0	-80.24180295965708	-1112590.0	
760860.0	54.87446247034818	128.0	128.0	169644.13452148438	5558899.0	-80.26091519128266	-1112855.0	
760145.0	54.82289550577349	128.0	128.0	169645.11108398438	5558931.0	-80.26920917859188	-1112970.0	
759990.0	54.81171665331324	128.0	128.0	169646.08764648438	5558963.0	-80.27678194961334	-1113075.0	
759860.0	54.80234084157239	128.0	128.0	169647.06420898438	5558995.0	-80.2944517486634	-1113320.0	
759940.0	54.80811057187445	128.0	128.0	169648.04077148438	5559027.0	-80.32582465718087	-1113755.0	
760850.0	54.87374125406042	128.0	128.0	169649.01733398438	5559059.0	-80.33952776664827	-1113945.0	
760510.0	54.84921990027665	128.0	128.0	169649.99389648438	5559091.0	-80.35142783539628	-1114110.0	
760565.0	54.85318658985932	128.0	128.0	169650.97045898438	5559123.0	-80.38280074391375	-1114545.0	
761580.0	54.926390043066746	128.0	128.0	169651.94702148438	5559155.0	-80.39974932667606	-1114780.0	
761060.0	54.888886796103336	128.0	128.0	169652.92358398438	5559187.0	-80.46321635999875	-1115660.0	
760890.0	54.87662611921145	128.0	128.0	169653.90014648438	5559219.0	-80.4830498079121	-1115935.0	
761665.0	54.93252038151269	128.0	128.0	169654.87670898438	5559251.0	-80.44410412837317	-1115395.0	
761800.0	54.94225680139742	128.0	128.0	169655.85327148438	5559283.0	-80.45275872382626	-1115515.0	
761060.0	54.888886796103336	128.0	128.0	169656.82983398438	5559315.0	-80.4538405482579	-1115530.0	
760900.0	54.87734733549921	128.0	128.0	169657.80639648438	5559347.0	-80.41345243614346	-1114970.0	
761575.0	54.92602943492287	128.0	128.0	169658.78295898438	5559379.0	-80.38965229864745	-1114640.0	
761690.0	54.93432342223208	128.0	128.0	169659.75952148438	5559411.0	-80.36260668785653	-1114265.0	
